datetime,low,high,open,close,volumefrom,volumeto
2017-12-08,0.03439,0.05879,0.05173,0.04065,126000.0,5310.94
2017-12-09,0.0351,0.04602,0.04065,0.03595,28700.0,1193.1
2017-12-10,0.03591,0.04776,0.03595,0.0394,37500.0,1588.71
2017-12-11,0.03828,0.05039,0.0394,0.04888,23400.0,1043.72
2017-12-12,0.046,0.06703,0.04623,0.04781,15088615.59,721353.31
2017-12-13,0.04174,0.0549,0.04781,0.04764,9528498.69,453966.11
2017-12-14,0.037,0.055,0.0493,0.055,48500.0,2185.79
2017-12-15,0.04111,0.06,0.055,0.06,45800.0,2605.05
2017-12-16,0.0551,0.11,0.06,0.11,148400.0,11847.56
2017-12-17,0.08705,0.165,0.11,0.1016,159800.0,19668.41
2017-12-18,0.09005,0.1498,0.1016,0.14,151300.0,17451.9
2017-12-19,0.1131,0.14,0.14,0.1337,116200.0,14670.21
2017-12-20,0.0954,0.139,0.1337,0.1034,87400.0,9204.07
2017-12-21,0.087,0.121,0.1034,0.09788,55800.0,5980.17
2017-12-22,0.07651,0.0967,0.1033,0.09473,12542898.2,1188157.64
2017-12-23,0.0912,0.2,0.0912,0.1446,187100.0,28280.73
2017-12-24,0.12,0.16,0.1446,0.1333,84600.0,12011.67
2017-12-25,0.1323,0.175,0.1333,0.143,64500.0,9752.86
2017-12-26,0.1205,0.17,0.143,0.1537,69100.0,9270.89
2017-12-27,0.1295,0.175,0.1537,0.175,85000.0,12803.79
2017-12-28,0.1221,0.1872,0.175,0.155,109500.0,15514.72
2017-12-29,0.1471,0.1885,0.155,0.1667,97700.0,16337.07
2017-12-30,0.1387,0.1711,0.1682,0.1574,10700644.56,1684046.35
2017-12-31,0.1453,0.1862,0.1656,0.1821,65300.0,11145.66
2018-01-01,0.1614,0.1901,0.1821,0.1778,48800.0,8596.41
2018-01-02,0.1471,0.2133,0.176,0.194,12655132.49,2455468.36
2018-01-03,0.1551,0.27,0.1733,0.2348,211400.0,44762.73
2018-01-04,0.2171,0.3861,0.2224,0.332,20783990.6,6900560.52
2018-01-05,0.312,0.43,0.3707,0.35,222200.0,84463.06
2018-01-06,0.3769,0.4487,0.3666,0.4463,11353997.62,5067775.49
2018-01-07,0.4055,0.529,0.4473,0.4193,11391319.0,4776015.82
2018-01-08,0.3582,0.459,0.4194,0.3836,12815894.59,4915545.8
2018-01-09,0.3499,0.4532,0.3836,0.3687,9326436.95,3438868.45
2018-01-10,0.07302,0.3723,0.3687,0.3572,10446335.66,3731547.47
2018-01-11,0.2568,0.3786,0.3572,0.3272,9934193.39,3250594.28
2018-01-12,0.2819,0.4879,0.33,0.3886,238000.0,96212.36
2018-01-13,0.34,0.4511,0.3886,0.3405,109600.0,42227.68
2018-01-14,0.3183,0.4068,0.3753,0.3219,5924030.24,1907092.63
2018-01-15,0.2535,0.3462,0.3013,0.3389,99700.0,27690.2
2018-01-16,0.1602,0.2532,0.2933,0.1947,13145777.64,2559722.21
2018-01-17,0.1683,0.2553,0.1957,0.2349,10560855.86,2480311.5
2018-01-18,0.232,0.2794,0.235,0.2373,10439074.0,2477598.04
2018-01-19,0.2361,0.2591,0.2373,0.2509,4968330.77,1246739.93
2018-01-20,0.2441,0.2874,0.2509,0.2543,7086321.0,1801771.52
2018-01-21,0.2004,0.2519,0.2543,0.2181,4120390.88,898681.19
2018-01-22,0.1853,0.25,0.2014,0.1961,77600.0,17064.8
2018-01-23,0.192,0.2351,0.2009,0.2217,6719855.43,1489809.72
2018-01-24,0.2237,0.27,0.2218,0.2318,9876582.46,2289259.21
2018-01-25,0.2257,0.2969,0.2317,0.2957,10207340.92,3018353.19
2018-01-26,0.2548,0.3234,0.2957,0.2755,18409431.42,5071098.17
2018-01-27,0.269,0.3021,0.2755,0.2773,6097813.7,1690740.8
2018-01-28,0.2624,0.3097,0.2773,0.265,4796499.83,1271245.21
2018-01-29,0.234,0.298,0.2605,0.2585,59300.0,16175.5
2018-01-30,0.2138,0.2533,0.2643,0.2239,4923003.49,1102355.86
2018-01-31,0.2056,0.2407,0.2239,0.2107,3268398.47,688665.86
2018-02-01,0.1591,0.2035,0.2107,0.1755,6400769.25,1123197.32
2018-02-02,0.1469,0.1742,0.1755,0.1704,6196174.23,1055668.1
2018-02-03,0.1709,0.1892,0.1704,0.1789,2529996.39,452695.65
2018-02-04,0.1408,0.1572,0.1789,0.1466,4167779.56,610855.57
2018-02-05,0.09321,0.1467,0.1467,0.1045,198600.0,20971.37
2018-02-06,0.1141,0.1658,0.1025,0.155,13751383.57,2130927.79
2018-02-07,0.1316,0.1504,0.1547,0.1334,5481818.52,731528.26
2018-02-08,0.13,0.169,0.13,0.1515,52600.0,8272.86
2018-02-09,0.1441,0.1736,0.1537,0.1627,2033322.54,330762.94
2018-02-10,0.1448,0.1598,0.1626,0.1485,3818903.58,566938.67
2018-02-11,0.1303,0.1464,0.1485,0.1369,2700679.24,369604.67
2018-02-12,0.1428,0.1532,0.1368,0.1466,1803654.18,264373.75
2018-02-13,0.1375,0.1585,0.147,0.1585,24400.0,3564.95
2018-02-14,0.1601,0.1819,0.1532,0.1631,7354810.95,1199830.78
2018-02-15,0.1631,0.1817,0.1631,0.1775,3472044.43,616346.34
2018-02-16,0.1784,0.1899,0.1775,0.1879,4549189.98,854726.41
2018-02-17,0.1811,0.25,0.1811,0.218,87300.0,18429.62
2018-02-18,0.1854,0.219,0.2153,0.1947,5576657.14,1085555.98
2018-02-19,0.19,0.2409,0.1905,0.2405,44300.0,9864.4
2018-02-20,0.2038,0.2535,0.2423,0.2079,15035599.2,3126203.23
2018-02-21,0.184,0.2083,0.2079,0.192,6120662.79,1175454.07
2018-02-22,0.1711,0.1928,0.1921,0.1774,4007036.05,710932.0
2018-02-23,0.1588,0.1878,0.185,0.1792,97600.0,16371.28
2018-02-24,0.1618,0.1922,0.1792,0.1626,33700.0,5944.4
2018-02-25,0.1658,0.1849,0.1702,0.1824,2278075.25,415577.39
2018-02-26,0.1787,0.2049,0.1823,0.1884,6203416.19,1169015.57
2018-02-27,0.185,0.1951,0.1884,0.1881,2624261.96,493589.46
2018-02-28,0.1726,0.1883,0.1881,0.1815,3163465.89,574294.96
2018-03-01,0.1784,0.1929,0.1815,0.1859,2870899.89,533675.08
2018-03-02,0.1814,0.1899,0.1859,0.1869,2070800.74,386956.12
2018-03-03,0.13,0.1932,0.1905,0.1818,33400.0,5201.04
2018-03-04,0.1765,0.1868,0.1787,0.1811,2072286.53,375281.56
2018-03-05,0.1743,0.1825,0.1811,0.1765,2220561.2,391950.09
2018-03-06,0.1521,0.1884,0.1884,0.1691,24000.0,3963.93
2018-03-07,0.1366,0.1678,0.1634,0.1502,4184186.83,628573.65
2018-03-08,0.1279,0.1461,0.1516,0.1296,2270787.13,294368.87
2018-03-09,0.1305,0.1483,0.1296,0.1368,4294209.44,587475.09
2018-03-10,0.1253,0.1391,0.1368,0.127,2103684.21,267261.0
2018-03-11,0.1316,0.1555,0.127,0.1483,2858665.02,423797.34
2018-03-12,0.1341,0.1471,0.1483,0.1356,2662011.4,361075.47
2018-03-13,0.1277,0.1406,0.1356,0.1323,1774051.59,234767.92
2018-03-14,0.125,0.1401,0.1401,0.125,61700.0,7894.13
2018-03-15,0.09726,0.1139,0.1114,0.1072,4606109.86,493559.78
2018-03-16,0.1023,0.126,0.1072,0.122,3789729.54,462451.96
2018-03-17,0.09995,0.1121,0.122,0.1026,3228434.39,331385.21
2018-03-18,0.08,0.105,0.1023,0.105,82000.0,6979.38
2018-03-19,0.1034,0.1166,0.1053,0.1116,5099592.32,569165.47
2018-03-20,0.1103,0.1203,0.1116,0.119,4534349.48,539774.38
2018-03-21,0.1184,0.131,0.119,0.1226,6938265.01,850772.07
2018-03-22,0.1108,0.1223,0.1226,0.1149,3446607.78,395975.92
2018-03-23,0.1069,0.1214,0.1149,0.1158,3484774.06,403661.56
2018-03-24,0.1176,0.125,0.1197,0.1235,36100.0,4370.31
2018-03-25,0.1187,0.1426,0.1222,0.1295,10276293.49,1330752.01
2018-03-26,0.118,0.1376,0.1295,0.1327,8110383.23,1076228.59
2018-03-27,0.1161,0.1301,0.1314,0.1255,4914742.93,616917.04
2018-03-28,0.1232,0.1293,0.1255,0.1273,2768612.04,352356.89
2018-03-29,0.103,0.1104,0.1273,0.1042,3322470.02,346042.13
2018-03-30,0.101,0.1078,0.1042,0.1037,2760149.24,286098.92
2018-03-31,0.09891,0.105,0.1037,0.0999,1878276.09,187633.67
2018-04-01,0.09092,0.09661,0.0999,0.09411,1539178.64,144846.47
2018-04-02,0.09148,0.09875,0.09411,0.09679,2128206.03,205979.46
2018-04-03,0.1039,0.1082,0.09679,0.1052,3022483.74,317931.13
2018-04-04,0.09004,0.09841,0.1052,0.09103,1720247.51,156589.76
2018-04-05,0.0868,0.09282,0.09103,0.08912,1668287.35,148684.16
2018-04-06,0.08655,0.102,0.08914,0.09607,7851535.28,754287.49
2018-04-07,0.08485,0.1058,0.09607,0.09532,5227277.68,498269.59
2018-04-08,0.09858,0.1121,0.09532,0.1101,3958319.51,435723.04
2018-04-09,0.09205,0.1105,0.1098,0.09804,6377630.03,625257.84
2018-04-10,0.09679,0.1194,0.09738,0.1041,46600.0,5480.63
2018-04-11,0.09908,0.1031,0.09685,0.09994,2071693.56,207052.36
2018-04-12,0.1098,0.1193,0.09994,0.1098,3781548.26,415046.44
2018-04-13,0.1057,0.1138,0.1098,0.111,3189388.22,353926.51
2018-04-14,0.1098,0.1139,0.1112,0.1122,1772889.85,198869.4
2018-04-15,0.118,0.1233,0.1122,0.12,2018743.08,242296.62
2018-04-16,0.1132,0.1171,0.12,0.1136,1572108.91,178577.01
2018-04-17,0.1133,0.1266,0.1156,0.1187,47600.0,5619.97
2018-04-18,0.1183,0.1345,0.1187,0.1294,22800.0,2899.76
2018-04-19,0.13,0.1391,0.1278,0.1311,3255783.97,426990.21
2018-04-20,0.1358,0.1466,0.1312,0.1373,2516581.71,345572.22
2018-04-21,0.1274,0.1362,0.1373,0.1325,2520830.71,333938.76
2018-04-22,0.133,0.1437,0.1325,0.1384,3105755.41,429743.97
2018-04-23,0.1415,0.1481,0.1384,0.1448,2573272.83,372611.0
2018-04-24,0.1549,0.1654,0.1448,0.1549,3969849.48,615120.26
2018-04-25,0.1302,0.1426,0.155,0.1352,4088798.08,552891.76
2018-04-26,0.1382,0.1529,0.1352,0.1484,4346044.14,644793.17
2018-04-27,0.1401,0.15,0.1495,0.1453,2918916.97,424013.3
2018-04-28,0.1512,0.157,0.1452,0.154,2311119.94,355803.17
2018-04-29,0.1504,0.1634,0.154,0.1613,4381934.88,706799.7
2018-04-30,0.1562,0.1665,0.1613,0.1588,6231620.81,989578.14
2018-05-01,0.1526,0.1601,0.1588,0.1555,3696057.09,574713.81
2018-05-02,0.1553,0.1606,0.1555,0.158,2326356.63,367448.49
2018-05-03,0.1653,0.1865,0.158,0.167,6357971.63,1061989.65
2018-05-04,0.1636,0.1819,0.1671,0.1703,5577954.32,949657.83
2018-05-05,0.1013,0.185,0.1702,0.162,4596624.73,744696.75
2018-05-06,0.1479,0.1612,0.162,0.1546,3488039.77,539251.94
2018-05-07,0.1421,0.1602,0.1546,0.1569,3574562.66,560760.95
2018-05-08,0.1497,0.1607,0.1569,0.1505,2901901.04,436606.53
2018-05-09,0.1399,0.154,0.152,0.149,47000.0,6999.99
2018-05-10,0.14,0.16,0.149,0.1531,43500.0,6636.18
2018-05-11,0.1297,0.1438,0.1528,0.1352,3379640.36,456769.62
2018-05-12,0.1324,0.1432,0.1352,0.1387,1931229.13,267881.87
2018-05-13,0.1111,0.149,0.1407,0.1471,41200.0,5790.1
2018-05-14,0.1324,0.1488,0.1448,0.1408,3589085.89,505177.6
2018-05-15,0.1341,0.1431,0.1408,0.1413,2462525.84,347878.88
2018-05-16,0.1316,0.1438,0.1413,0.1399,1821225.47,254845.1
2018-05-17,0.1259,0.1336,0.1399,0.1276,1104525.1,140930.49
2018-05-18,0.1306,0.136,0.1276,0.135,1425921.3,192454.78
2018-05-19,0.1337,0.1416,0.135,0.138,1750894.99,241670.28
2018-05-20,0.1387,0.1442,0.1383,0.1425,1066101.39,151874.54
2018-05-21,0.1357,0.1448,0.1425,0.1411,1833796.78,258726.4
2018-05-22,0.127,0.1332,0.1414,0.1303,1927435.79,251111.68
2018-05-23,0.1125,0.1197,0.1303,0.1148,2944742.61,337960.13
2018-05-24,0.1174,0.125,0.1145,0.1209,2056884.9,248635.33
2018-05-25,0.1125,0.1189,0.1209,0.114,1203514.91,137236.99
2018-05-26,0.1113,0.1177,0.114,0.1148,1025985.85,117732.27
2018-05-27,0.1094,0.1131,0.1148,0.1105,507812.94,56118.49
2018-05-28,0.09657,0.1022,0.1105,0.09754,1403742.23,136923.42
2018-05-29,0.103,0.1081,0.09754,0.1055,2642550.74,278786.61
2018-05-30,0.1031,0.1098,0.1055,0.1044,2506028.2,261640.09
2018-05-31,0.1042,0.1101,0.1044,0.1068,4894542.21,522676.17
2018-06-01,0.1024,0.1094,0.1068,0.1045,7274864.78,759884.39
2018-06-02,0.1008,0.1121,0.1027,0.1062,22300.0,2331.7
2018-06-03,0.1022,0.108,0.1062,0.106,20400.0,2155.45
2018-06-04,0.09695,0.1061,0.106,0.09695,23300.0,2360.72
2018-06-05,0.09622,0.1026,0.09757,0.09932,18606271.47,1848048.54
2018-06-06,0.09324,0.1005,0.1003,0.09733,51700.0,5038.09
2018-06-07,0.09262,0.123,0.09733,0.1142,85400.0,9368.95
2018-06-08,0.1005,0.13,0.1143,0.1062,39900.0,4383.63
2018-06-09,0.101,0.1109,0.1062,0.1036,9400.0,999.66
2018-06-10,0.08496,0.0913,0.1028,0.08831,5803627.13,512540.03
2018-06-11,0.08467,0.09003,0.08831,0.08849,3534122.91,312733.09
2018-06-12,0.08105,0.08976,0.08844,0.08531,6539606.06,557870.41
2018-06-13,0.07478,0.08216,0.08531,0.0754,5716772.89,431034.9
2018-06-14,0.08125,0.08894,0.0754,0.08172,7014492.91,573205.25
2018-06-15,0.07576,0.07942,0.08172,0.07586,5004726.23,379641.3
2018-06-16,0.07622,0.07821,0.07581,0.07796,4925468.85,384009.73
2018-06-17,0.07521,0.07799,0.07801,0.07565,4244858.96,321138.45
2018-06-18,0.06781,0.07915,0.07567,0.07438,7644244.14,568605.11
2018-06-19,0.07156,0.07759,0.07438,0.07285,5501074.35,400765.84
2018-06-20,0.06986,0.07367,0.07285,0.0704,5893810.24,414911.32
2018-06-21,0.06704,0.0694,0.0704,0.06867,5430317.91,372875.83
2018-06-22,0.055,0.06137,0.06866,0.05708,8592354.17,490423.74
2018-06-23,0.05401,0.05937,0.05708,0.05581,7627901.83,425720.72
2018-06-24,0.05217,0.05763,0.05581,0.05563,7866825.62,437643.7
2018-06-25,0.05487,0.06171,0.05563,0.05703,7134207.2,406873.3
2018-06-26,0.05211,0.05542,0.05694,0.05426,4658853.03,252770.52
2018-06-27,0.0523,0.05778,0.0543,0.05407,6085432.39,329040.55
2018-06-28,0.04986,0.05309,0.05407,0.05023,6291493.64,316046.69
2018-06-29,0.04984,0.05297,0.05032,0.05127,7566409.17,387948.34
2018-06-30,0.05264,0.06017,0.05127,0.0569,7456277.04,424293.55
2018-07-01,0.05473,0.05799,0.05686,0.05731,4844086.62,277601.33
2018-07-02,0.05991,0.06448,0.05731,0.06334,5700748.26,361071.04
2018-07-03,0.05821,0.06218,0.06334,0.06015,7428793.64,446811.41
2018-07-04,0.05999,0.06648,0.06022,0.06386,5370968.06,343016.19
2018-07-05,0.0613,0.06695,0.06386,0.06242,7454619.02,465301.85
2018-07-06,0.05963,0.06438,0.06242,0.06114,6434406.1,393386.03
2018-07-07,0.06262,0.06811,0.06114,0.06534,6461527.11,422205.52
2018-07-08,0.06335,0.06753,0.06534,0.06413,6771599.8,434252.27
2018-07-09,0.06139,0.07034,0.06413,0.06582,7187887.74,473096.77
2018-07-10,0.0601,0.0646,0.06582,0.06222,12192845.39,758648.86
2018-07-11,0.06087,0.0667,0.06222,0.06158,8361537.07,514907.95
2018-07-12,0.05705,0.06218,0.06163,0.05869,20724557.12,1216323.06
2018-07-13,0.05717,0.06024,0.05865,0.05838,16990659.03,991950.35
2018-07-14,0.05656,0.05912,0.0586,0.05725,9528300.92,545530.29
2018-07-15,0.05764,0.06025,0.05756,0.05863,11777694.08,690531.48
2018-07-16,0.06056,0.06305,0.05859,0.06133,12222848.42,749601.32
2018-07-17,0.06313,0.06647,0.06134,0.06608,8931464.64,590151.38
2018-07-18,0.06328,0.06606,0.06608,0.06337,12292515.37,779030.12
2018-07-19,0.05994,0.06299,0.06347,0.06069,8375376.26,508303.05
2018-07-20,0.05646,0.05893,0.06097,0.0575,5253349.0,302048.68
2018-07-21,0.05717,0.06007,0.0575,0.05989,5581522.74,334272.35
2018-07-22,0.05776,0.06027,0.05989,0.0584,6784221.02,396172.32
2018-07-23,0.05351,0.05827,0.0584,0.05468,7031584.24,384451.92
2018-07-24,0.05586,0.06876,0.05468,0.0678,15678048.7,1062925.58
2018-07-25,0.06042,0.06791,0.06778,0.06169,9059808.84,558904.61
2018-07-26,0.06002,0.06265,0.0617,0.0608,6102098.96,371026.83
2018-07-27,0.05965,0.06191,0.0608,0.0612,5816664.57,355983.4
2018-07-28,0.06044,0.06424,0.0612,0.0626,5861611.12,366926.77
2018-07-29,0.06084,0.06387,0.06265,0.06322,7477029.44,472673.28
2018-07-30,0.05967,0.06305,0.06322,0.06072,6034086.94,366404.72
2018-07-31,0.05603,0.05966,0.06072,0.05637,6637435.9,374183.42
2018-08-01,0.05244,0.05538,0.05637,0.05412,5829997.88,315526.73
2018-08-02,0.0507,0.05333,0.05412,0.05094,5821851.08,296582.09
2018-08-03,0.0489,0.05229,0.05094,0.04945,7727114.11,382076.49
2018-08-04,0.04704,0.04952,0.04945,0.04781,6483452.3,309986.34
2018-08-05,0.04799,0.05012,0.04781,0.04902,4646231.2,227741.15
2018-08-06,0.04685,0.04961,0.04901,0.04734,5361962.13,253828.08
2018-08-07,0.04414,0.04917,0.0473,0.04811,7484915.81,360112.49
2018-08-08,0.04228,0.04541,0.04807,0.04359,7357231.56,320722.93
2018-08-09,0.04351,0.04606,0.04359,0.04478,8965166.28,401499.88
2018-08-10,0.03959,0.04254,0.04478,0.04075,6386520.33,260250.4
2018-08-11,0.03829,0.04519,0.04075,0.03978,5785758.25,230175.12
2018-08-12,0.0392,0.04025,0.03978,0.0399,5987260.76,238905.36
2018-08-13,0.03539,0.03778,0.0399,0.03644,7291560.73,265712.12
2018-08-14,0.03223,0.0366,0.03644,0.0359,7290563.81,261745.75
2018-08-15,0.03555,0.04224,0.03587,0.0378,7519625.89,284231.75
2018-08-16,0.03614,0.03944,0.03777,0.03823,5433745.89,207734.5
2018-08-17,0.04144,0.04497,0.03832,0.043,6107390.55,262611.55
2018-08-18,0.03804,0.04025,0.04309,0.03957,8104492.48,320685.61
2018-08-19,0.03874,0.04057,0.03957,0.04,6373146.3,254921.2
2018-08-20,0.03415,0.03648,0.03997,0.03545,9096165.24,322450.23
2018-08-21,0.03643,0.03812,0.03547,0.03731,6502735.0,242590.71
2018-08-22,0.03463,0.03709,0.03728,0.03488,7253139.16,252973.03
2018-08-23,0.03429,0.03641,0.03488,0.03611,5866043.36,211800.22
2018-08-24,0.03675,0.0386,0.03611,0.03762,6833321.51,257063.88
2018-08-25,0.03661,0.03878,0.03748,0.03766,6053166.95,227991.88
2018-08-26,0.03615,0.03774,0.03766,0.03761,6487294.2,243964.62
2018-08-27,0.0388,0.04389,0.03761,0.0405,6476588.68,262273.42
2018-08-28,0.04102,0.0469,0.04032,0.04439,7278602.06,323108.86
2018-08-29,0.04128,0.04541,0.04439,0.04241,4351763.53,184539.24
2018-08-30,0.0412,0.04387,0.04241,0.04308,4353435.67,187533.56
2018-08-31,0.04233,0.0458,0.04305,0.04346,4062752.36,176567.78
2018-09-01,0.04498,0.04823,0.04343,0.04726,4117093.48,194563.96
2018-09-02,0.04532,0.05024,0.04726,0.04564,2973094.64,135690.83
2018-09-03,0.04439,0.04878,0.04546,0.04641,4068997.43,188836.4
2018-09-04,0.04538,0.05513,0.04641,0.05006,7044243.83,352619.81
2018-09-05,0.03885,0.04426,0.05006,0.04125,5833991.37,240642.75
2018-09-06,0.04085,0.05564,0.04129,0.04781,12108528.58,578896.84
2018-09-07,0.04307,0.04802,0.04782,0.04505,7506102.55,338152.29
2018-09-08,0.03987,0.04268,0.04505,0.04032,6111763.02,246415.12
2018-09-09,0.03779,0.04045,0.0404,0.03818,7207983.96,275192.55
2018-09-10,0.03754,0.04002,0.03818,0.03949,5641973.13,222785.39
2018-09-11,0.03683,0.03999,0.03949,0.03823,5710635.37,218337.43
2018-09-12,0.03637,0.03904,0.03823,0.03653,4563519.76,166718.1
2018-09-13,0.0402,0.04416,0.03651,0.04122,4448226.27,183350.45
2018-09-14,0.03787,0.04146,0.04122,0.03962,3246708.09,128643.14
2018-09-15,0.0412,0.04617,0.03962,0.04229,3892185.76,164588.87
2018-09-16,0.04125,0.04339,0.04229,0.04246,2655317.72,112747.84
2018-09-17,0.03615,0.03968,0.04253,0.03948,4564727.38,180226.65
2018-09-18,0.03984,0.0423,0.03948,0.04074,3847434.6,156745.43
2018-09-19,0.03883,0.04166,0.04139,0.04032,1491276.96,60127.86
2018-09-20,0.04147,0.04495,0.0403,0.04234,4267180.46,180692.83
2018-09-21,0.04292,0.048,0.04223,0.04364,5062366.83,220936.76
2018-09-22,0.0418,0.04539,0.04359,0.04413,3872920.63,170931.25
2018-09-23,0.04365,0.04644,0.04413,0.04404,3130833.83,137892.74
2018-09-24,0.04096,0.04255,0.04404,0.04144,2905947.63,120410.43
2018-09-25,0.03911,0.0427,0.04146,0.04106,3921766.05,161012.65
2018-09-26,0.03989,0.04156,0.04095,0.04074,3682851.28,150049.46
2018-09-27,0.04275,0.04534,0.04074,0.04366,4639894.45,202598.92
2018-09-28,0.04199,0.07981,0.04369,0.06653,45419560.1,3021966.27
2018-09-29,0.05973,0.08075,0.06653,0.0613,13169467.83,807285.74
2018-09-30,0.05731,0.06322,0.0613,0.05871,4849292.8,284693.45
2018-10-01,0.05728,0.06204,0.05894,0.05844,3017608.08,176343.76
2018-10-02,0.05599,0.05816,0.05844,0.05619,3139866.24,176443.88
2018-10-03,0.04877,0.05611,0.0562,0.0549,5995776.22,329195.17
2018-10-04,0.05302,0.05639,0.05479,0.05486,3965717.24,217572.83
2018-10-05,0.05572,0.06422,0.05486,0.05636,5099792.51,287422.62
2018-10-06,0.05398,0.05598,0.05636,0.05416,3410179.63,184681.29
2018-10-07,0.05375,0.05524,0.05413,0.05404,3022538.85,163347.6
2018-10-08,0.05385,0.05495,0.05404,0.05405,3269363.14,176719.15
2018-10-09,0.05239,0.05405,0.05405,0.05328,3247871.94,173040.63
2018-10-10,0.05224,0.05575,0.05323,0.05483,4223290.61,231555.78
2018-10-11,0.04434,0.04816,0.05483,0.04537,5040199.06,228670.66
2018-10-12,0.04607,0.04964,0.04537,0.04813,4052433.19,195044.55
2018-10-13,0.04785,0.05032,0.04813,0.04857,3527247.09,171304.55
2018-10-14,0.04707,0.04959,0.04857,0.04906,4495001.12,220522.44
2018-10-15,0.0468,0.05352,0.04906,0.04933,5532283.22,272892.04
2018-10-16,0.04888,0.05054,0.04926,0.04896,4136135.51,202506.18
2018-10-17,0.04758,0.04978,0.04888,0.04829,4606191.96,222422.69
2018-10-18,0.04669,0.04866,0.04829,0.04783,4538373.07,217061.93
2018-10-19,0.04773,0.05009,0.04783,0.04861,2313697.35,112457.85
2018-10-20,0.0486,0.05394,0.04861,0.05392,6321913.16,340849.31
2018-10-21,0.04912,0.05443,0.05379,0.04978,7047573.18,350825.28
2018-10-22,0.04893,0.05153,0.04978,0.05143,3223003.29,165757.0
2018-10-23,0.04991,0.0519,0.05143,0.05097,1847781.43,94173.55
2018-10-24,0.05002,0.05365,0.05097,0.05325,3178246.71,169229.59
2018-10-25,0.05005,0.05292,0.05325,0.05075,1208051.69,61308.87
2018-10-26,0.04954,0.05129,0.05075,0.05031,1329440.52,66889.12
2018-10-27,0.04832,0.05108,0.05031,0.04869,1495532.0,72817.27
2018-10-28,0.04881,0.05001,0.04869,0.04938,568840.55,28090.33
2018-10-29,0.04594,0.0479,0.04938,0.04637,1220247.15,56587.49
2018-10-30,0.0463,0.04824,0.04637,0.04811,1704915.77,82016.32
2018-10-31,0.04774,0.04984,0.04811,0.04952,945256.48,46810.85
2018-11-01,0.0496,0.05219,0.04952,0.05197,1658047.88,86165.26
2018-11-02,0.04959,0.05257,0.05197,0.05003,1279561.83,64021.44
2018-11-03,0.04833,0.05098,0.05003,0.04895,847456.45,41482.94
2018-11-04,0.04904,0.05221,0.04895,0.04961,2303192.43,114268.84
2018-11-05,0.04783,0.04997,0.04962,0.04808,1328027.53,63857.15
2018-11-06,0.04872,0.05114,0.04808,0.04898,898709.0,44022.21
2018-11-07,0.04809,0.04985,0.04898,0.04972,2810942.05,139769.93
